subject,evidence1,evidence2,evidence3,evidence4,evidence5,evidence6,evidence7,evidence8,evidence9,evidence10,evidence11,evidence12,meanEvidence,groundTruthBinaryHappy,responseHappy,responseSad,responseAIHappy,responseAISad,changeMind,finalResponseSad,finalResponseHappy
10,45,23,46,4,8,25,30,7,24,33,48,15,25.66666667,1,0,1,0,1,0,1,0
10,37,50,10,26,45,6,34,25,2,16,15,48,26.16666667,1,0,1,0,1,0,1,0
10,16,34,33,25,47,23,39,39,29,6,12,12,26.25,1,0,1,1,0,1,0,1
10,17,25,11,9,48,1,8,50,5,23,9,8,17.83333333,0,1,0,0,1,1,1,0
10,31,29,23,46,17,32,7,12,24,37,48,30,28,1,0,1,0,1,0,1,0
10,36,2,25,27,10,46,12,29,8,45,33,43,26.33333333,1,0,1,0,1,0,1,0
10,49,11,46,5,4,39,37,4,4,43,29,3,22.83333333,0,1,0,1,0,0,0,1
10,44,48,28,6,33,27,6,8,20,10,9,29,22.33333333,0,0,1,0,1,0,1,0
10,34,45,1,16,21,28,7,33,32,14,40,15,23.83333333,0,0,1,0,1,0,1,0
10,27,20,43,47,47,12,39,10,29,3,41,11,27.41666667,1,0,1,0,1,0,1,0
10,3,16,17,26,42,48,16,48,26,10,49,41,28.5,1,1,0,1,0,0,0,1
10,24,27,24,36,37,24,42,34,1,14,27,30,26.66666667,1,1,0,1,0,0,0,1
10,7,43,32,23,43,37,42,10,40,27,22,26,29.33333333,1,0,1,1,0,0,1,0
10,50,7,42,7,33,22,28,46,16,32,1,9,24.41666667,0,0,1,0,1,0,1,0
10,12,24,48,49,18,15,27,22,7,39,50,6,26.41666667,1,0,1,0,1,0,1,0
10,24,2,6,38,49,35,13,45,27,36,9,6,24.16666667,0,0,1,0,1,0,1,0
10,16,37,8,14,2,21,4,10,28,4,23,27,16.16666667,0,0,1,0,1,0,1,0
10,14,18,19,37,15,32,25,10,37,10,44,38,24.91666667,0,0,1,0,1,0,1,0
10,27,2,39,47,9,23,3,30,26,47,21,39,26.08333333,1,0,1,0,1,0,1,0
10,40,38,5,21,8,35,36,27,2,4,26,16,21.5,0,1,0,1,0,0,0,1
10,3,9,1,23,8,33,37,26,13,31,9,30,18.58333333,0,1,0,1,0,0,0,1
10,39,25,28,10,14,42,12,13,20,46,49,6,25.33333333,0,0,1,0,1,0,1,0
10,4,47,3,38,6,43,14,8,44,48,41,27,26.91666667,1,0,1,1,0,0,1,0
10,40,44,32,4,27,24,46,3,33,44,36,11,28.66666667,1,0,1,1,0,1,0,1
10,21,37,32,3,38,49,8,15,10,15,21,26,22.91666667,0,0,1,0,1,0,1,0
10,3,14,6,48,1,48,41,16,2,9,17,23,19,0,1,0,1,0,0,0,1
10,12,6,42,6,41,10,12,3,5,4,34,11,15.5,0,0,1,0,1,0,1,0
10,1,40,47,32,12,9,27,23,45,6,9,35,23.83333333,0,0,1,0,1,0,1,0
10,48,37,45,3,50,3,10,35,49,42,34,28,32,1,0,1,0,1,0,1,0
10,24,49,12,4,42,28,48,21,25,4,30,12,24.91666667,0,1,0,1,0,0,0,1
10,25,16,25,27,11,38,17,2,15,1,3,13,16.08333333,0,0,1,0,1,0,1,0
10,50,33,4,25,17,33,26,16,40,46,22,16,27.33333333,1,0,1,1,0,0,1,0
10,5,8,38,14,7,11,27,40,18,12,14,35,19.08333333,0,1,0,0,1,0,0,1
10,18,42,11,48,17,1,4,4,50,50,35,40,26.66666667,1,0,1,0,1,0,1,0
10,39,41,45,46,2,18,18,42,15,49,41,46,33.5,1,0,1,0,1,0,1,0
10,21,10,22,7,37,24,20,46,35,26,42,45,27.91666667,1,0,1,0,1,0,1,0
10,23,38,2,34,19,5,23,50,49,21,1,14,23.25,0,0,1,0,1,0,1,0
10,50,3,8,4,24,48,16,40,10,32,28,42,25.41666667,0,1,0,0,1,1,1,0
10,39,31,2,43,28,49,30,50,18,21,50,5,30.5,1,1,0,1,0,0,0,1
10,31,2,29,16,4,14,25,7,15,37,1,48,19.08333333,0,0,1,0,1,0,1,0
10,14,21,46,2,34,41,10,39,11,23,9,41,24.25,0,0,1,0,1,0,1,0
10,32,20,36,25,34,18,6,32,12,10,20,16,21.75,0,0,1,0,1,0,1,0
10,23,49,11,6,23,22,14,49,35,25,4,32,24.41666667,0,0,1,0,1,0,1,0
10,38,8,13,23,30,20,44,11,3,22,50,40,25.16666667,0,0,1,0,1,0,1,0
10,25,32,34,13,3,49,43,46,3,33,13,5,24.91666667,0,1,0,1,0,0,0,1
10,25,13,5,13,6,33,31,26,14,11,18,40,19.58333333,0,0,1,1,0,0,1,0
10,4,26,18,15,14,4,38,23,40,34,1,28,20.41666667,0,0,1,0,1,0,1,0
10,40,3,2,17,39,11,37,19,19,50,26,33,24.66666667,0,0,1,0,1,0,1,0
10,30,27,2,15,38,17,37,44,25,35,44,17,27.58333333,1,1,0,0,1,0,0,1
10,12,20,49,8,23,2,21,1,33,30,1,46,20.5,0,1,0,0,1,0,0,1
10,50,11,4,19,39,42,24,28,6,45,42,16,27.16666667,1,0,1,1,0,0,1,0
10,13,1,27,2,15,33,14,28,15,38,2,27,17.91666667,0,0,1,0,1,0,1,0
10,1,18,47,26,34,18,25,35,11,5,29,35,23.66666667,0,0,1,0,1,0,1,0
10,7,1,16,13,17,43,20,7,50,37,14,18,20.25,0,0,1,0,1,0,1,0
10,39,45,9,45,10,41,39,48,46,47,17,40,35.5,1,0,1,1,0,0,1,0
10,16,23,23,8,18,45,40,18,20,49,42,23,27.08333333,1,1,0,1,0,0,0,1
10,22,12,27,29,2,11,12,34,9,18,50,34,21.66666667,0,0,1,0,1,0,1,0
10,21,35,13,23,42,14,34,49,6,44,32,29,28.5,1,0,1,0,1,0,1,0
10,21,47,50,33,28,37,37,40,26,3,39,9,30.83333333,1,1,0,1,0,0,0,1
10,41,16,3,15,50,27,29,32,14,7,28,37,24.91666667,0,0,1,0,1,0,1,0
10,1,25,42,24,41,21,42,35,15,13,11,47,26.41666667,1,0,1,1,0,1,0,1
10,35,33,31,9,9,44,26,41,41,50,26,31,31.33333333,1,1,0,1,0,0,0,1
10,8,42,50,14,7,26,26,43,25,34,2,50,27.25,1,0,1,1,0,1,0,1
10,30,47,21,9,2,34,7,9,50,14,37,49,25.75,1,0,1,0,1,0,1,0
10,18,30,31,38,36,48,22,48,41,45,14,18,32.41666667,1,1,0,1,0,0,0,1
10,44,15,39,11,27,45,46,24,46,2,32,21,29.33333333,1,1,0,1,0,0,0,1
10,24,50,4,16,49,45,14,10,8,28,25,45,26.5,1,1,0,0,1,1,1,0
10,20,49,22,35,47,37,26,44,36,14,50,3,31.91666667,1,1,0,1,0,0,0,1
10,30,14,19,48,13,2,43,36,41,36,30,25,28.08333333,1,0,1,0,1,0,1,0
10,20,5,15,44,13,7,2,20,31,26,22,7,17.66666667,0,0,1,0,1,0,1,0
10,34,26,40,42,3,50,43,1,46,28,42,43,33.16666667,1,1,0,1,0,0,0,1
10,39,14,44,31,47,15,45,3,29,39,5,36,28.91666667,1,0,1,0,1,0,1,0
10,28,27,33,49,30,37,7,26,21,42,43,29,31,1,1,0,0,1,0,0,1
10,24,34,3,14,24,28,32,28,35,5,37,12,23,0,0,1,1,0,0,1,0
10,11,13,46,30,43,16,15,24,49,47,25,35,29.5,1,0,1,0,1,0,1,0
10,6,48,7,3,11,8,15,3,44,28,1,20,16.16666667,0,0,1,0,1,0,1,0
10,14,35,23,22,7,5,34,39,20,18,50,35,25.16666667,0,0,1,0,1,0,1,0
10,34,48,50,10,29,7,17,32,34,26,14,23,27,1,1,0,0,1,0,0,1
10,17,10,33,13,24,47,4,38,39,2,42,18,23.91666667,0,1,0,0,1,0,0,1
10,32,31,5,47,20,4,12,43,40,46,16,31,27.25,1,1,0,0,1,0,0,1
10,7,33,32,16,33,14,23,14,24,26,3,49,22.83333333,0,0,1,0,1,0,1,0
10,45,33,10,6,40,17,5,24,18,47,40,29,26.16666667,1,0,1,0,1,0,1,0
10,21,24,49,36,13,34,14,7,26,16,7,34,23.41666667,0,0,1,0,1,0,1,0
10,12,17,39,33,10,20,13,9,5,26,26,27,19.75,0,0,1,0,1,0,1,0
10,17,49,40,9,36,29,24,37,3,32,39,44,29.91666667,1,0,1,1,0,1,0,1
10,12,37,23,3,13,12,30,45,41,40,37,40,27.75,1,0,1,0,1,0,1,0
10,25,24,17,49,27,2,39,43,31,31,46,7,28.41666667,1,0,1,0,1,0,1,0
10,48,42,50,28,43,18,14,25,38,20,42,21,32.41666667,1,1,0,0,1,0,0,1
10,36,13,3,46,47,47,46,20,42,24,42,39,33.75,1,1,0,1,0,0,0,1
10,27,49,45,13,2,16,38,6,24,15,42,45,26.83333333,1,0,1,0,1,0,1,0
10,43,6,48,38,12,33,35,38,38,28,34,31,32,1,0,1,1,0,0,1,0
10,50,41,25,13,7,35,38,18,29,46,46,9,29.75,1,0,1,1,0,0,1,0
10,43,9,1,37,44,25,25,8,26,17,49,1,23.75,0,0,1,0,1,0,1,0
10,40,16,23,17,16,17,38,12,21,41,42,20,25.25,0,0,1,0,1,0,1,0
10,48,35,34,25,9,3,35,3,25,41,2,10,22.5,0,1,0,0,1,0,0,1
10,30,41,29,44,14,27,31,5,16,25,9,6,23.08333333,0,1,0,1,0,0,0,1
10,47,46,39,23,8,7,14,49,22,13,40,38,28.83333333,1,1,0,0,1,0,0,1
10,21,3,46,42,49,29,24,25,34,38,30,32,31.08333333,1,0,1,1,0,1,0,1
10,20,10,21,33,38,14,37,31,9,22,37,19,24.25,0,0,1,0,1,0,1,0
10,12,10,6,5,49,33,33,9,36,2,10,5,17.5,0,0,1,0,1,0,1,0
10,37,16,28,29,44,46,17,12,31,33,1,16,25.83333333,1,1,0,0,1,0,0,1
10,48,18,21,27,11,15,15,2,3,14,38,47,21.58333333,0,0,1,0,1,0,1,0
10,19,23,3,29,35,26,23,6,48,9,9,1,19.25,0,0,1,0,1,0,1,0
10,48,25,17,14,14,10,40,13,34,40,18,41,26.16666667,1,0,1,0,1,0,1,0
10,11,35,28,34,35,34,13,39,30,10,9,31,25.75,1,1,0,0,1,0,0,1
10,30,4,1,18,23,14,14,11,25,48,12,42,20.16666667,0,0,1,0,1,0,1,0
10,31,43,6,8,7,27,24,8,28,12,42,39,22.91666667,0,0,1,0,1,0,1,0
10,14,29,30,23,33,32,5,46,26,45,19,9,25.91666667,1,0,1,0,1,0,1,0
10,13,43,38,28,21,31,7,40,48,29,1,11,25.83333333,1,0,1,0,1,0,1,0
10,22,4,37,20,24,24,27,14,39,8,8,33,21.66666667,0,1,0,0,1,1,1,0
10,46,43,13,37,44,40,24,11,33,39,37,16,31.91666667,1,1,0,1,0,0,0,1
10,37,30,5,49,17,10,41,12,40,28,42,10,26.75,1,1,0,0,1,1,1,0
10,7,36,12,40,24,6,5,27,5,49,19,30,21.66666667,0,0,1,0,1,0,1,0
10,41,29,1,32,29,26,40,32,19,9,40,6,25.33333333,0,1,0,1,0,0,0,1
10,37,27,11,42,14,2,18,4,17,49,8,49,23.16666667,0,0,1,0,1,0,1,0
10,12,48,41,40,19,9,24,32,21,45,21,11,26.91666667,1,0,1,0,1,0,1,0
10,33,8,6,20,11,41,45,25,25,6,12,46,23.16666667,0,1,0,1,0,0,0,1
10,10,35,48,36,1,24,22,19,37,44,23,14,26.08333333,1,0,1,0,1,0,1,0
10,45,41,19,22,45,36,43,26,41,18,6,12,29.5,1,0,1,1,0,0,1,0
10,45,3,44,48,40,43,36,48,7,23,50,31,34.83333333,1,1,0,1,0,0,0,1
10,27,47,24,40,7,49,12,23,38,22,31,14,27.83333333,1,1,0,1,0,0,0,1
10,29,32,30,28,5,45,36,9,39,20,21,3,24.75,0,1,0,1,0,0,0,1
10,35,4,42,1,5,19,21,15,32,38,13,5,19.16666667,0,0,1,0,1,0,1,0
10,21,1,45,23,36,20,26,44,29,26,19,12,25.16666667,0,0,1,0,1,0,1,0
10,15,38,48,5,4,4,5,31,9,27,9,12,17.25,0,0,1,0,1,0,1,0
10,39,3,10,11,32,42,27,19,30,6,30,40,24.08333333,0,1,0,1,0,0,0,1
10,6,45,39,17,38,35,39,20,11,23,9,28,25.83333333,1,1,0,1,0,0,0,1
10,16,26,20,18,28,50,2,19,44,19,21,16,23.25,0,0,1,0,1,0,1,0
10,35,17,18,26,4,28,12,12,22,45,39,39,24.75,0,0,1,0,1,0,1,0
10,35,28,28,43,33,6,11,33,31,2,9,28,23.91666667,0,0,1,0,1,0,1,0
10,19,46,21,18,20,16,14,46,48,33,10,30,26.75,1,0,1,0,1,0,1,0
10,44,48,35,50,4,11,6,7,50,25,18,12,25.83333333,1,0,1,0,1,0,1,0
10,4,3,41,30,17,8,4,19,9,26,22,12,16.25,0,0,1,0,1,0,1,0
10,2,48,33,42,12,11,41,11,7,25,46,6,23.66666667,0,1,0,0,1,0,0,1
10,17,3,36,9,37,45,29,48,2,49,24,47,28.83333333,1,1,0,1,0,0,0,1
10,46,3,44,17,25,23,6,6,3,1,16,29,18.25,0,0,1,0,1,0,1,0
10,32,40,31,20,32,20,20,26,38,44,10,12,27.08333333,1,0,1,0,1,0,1,0
10,22,31,14,45,40,16,39,23,50,25,6,40,29.25,1,0,1,0,1,0,1,0
10,24,35,30,49,13,11,17,1,40,23,23,31,24.75,0,1,0,0,1,0,0,1
10,1,25,12,49,29,1,26,39,20,40,8,14,22,0,0,1,0,1,0,1,0
10,34,41,18,38,27,4,47,13,12,49,9,33,27.08333333,1,1,0,0,1,0,0,1
10,15,49,26,24,41,5,39,22,43,6,18,8,24.66666667,0,1,0,0,1,0,0,1
10,24,4,27,11,44,2,39,28,13,29,20,37,23.16666667,0,1,0,0,1,0,0,1
10,44,8,19,28,8,14,9,41,11,24,29,25,21.66666667,0,0,1,0,1,0,1,0
10,39,14,28,48,38,39,21,6,10,11,14,11,23.25,0,1,0,0,1,0,0,1
10,47,10,9,10,36,14,29,39,31,15,32,14,23.83333333,0,0,1,0,1,0,1,0
10,46,31,45,20,18,7,26,1,19,39,4,48,25.33333333,0,0,1,0,1,0,1,0
10,5,43,27,7,10,9,47,10,6,45,17,37,21.91666667,0,1,0,0,1,0,0,1
10,6,10,32,29,6,15,8,25,10,33,45,39,21.5,0,1,0,0,1,0,0,1
10,28,17,15,31,41,40,50,3,6,39,45,36,29.25,1,0,1,1,0,0,1,0
10,5,48,7,34,26,28,45,45,48,50,35,22,32.75,1,0,1,1,0,0,1,0
10,29,39,24,22,49,40,39,17,42,33,1,17,29.33333333,1,1,0,1,0,0,0,1
10,38,50,24,49,36,18,37,23,36,13,49,24,33.08333333,1,1,0,1,0,0,0,1
10,19,35,10,5,3,45,13,30,11,5,20,40,19.66666667,0,0,1,0,1,0,1,0
10,26,50,48,40,23,13,26,27,34,3,30,13,27.75,1,1,0,0,1,0,0,1
10,42,31,15,49,8,17,19,6,3,8,31,9,19.83333333,0,0,1,0,1,0,1,0
10,27,24,27,15,14,27,9,17,50,37,24,21,24.33333333,0,0,1,0,1,0,1,0
10,32,28,48,22,16,25,28,45,3,42,42,50,31.75,1,1,0,1,0,0,0,1
10,47,4,48,13,45,8,37,43,7,3,10,24,24.08333333,0,1,0,0,1,0,0,1
10,30,18,45,7,3,28,26,30,25,38,46,15,25.91666667,1,1,0,1,0,0,0,1
10,34,46,4,23,7,34,12,33,49,42,34,7,27.08333333,1,0,1,1,0,0,1,0
10,21,23,30,10,44,25,12,29,38,39,12,5,24,0,1,0,0,1,0,0,1
10,14,39,13,2,43,2,36,32,33,18,46,12,24.16666667,0,0,1,0,1,0,1,0
10,35,25,31,33,23,1,49,32,7,32,30,35,27.75,1,1,0,0,1,0,0,1
10,22,46,47,6,46,24,5,25,18,40,33,18,27.5,1,0,1,0,1,0,1,0
10,29,37,10,20,33,50,5,17,7,13,25,10,21.33333333,0,1,0,0,1,1,1,0
10,44,11,42,18,50,46,12,28,36,12,5,32,28,1,1,0,0,1,1,1,0
10,32,5,30,33,31,35,37,5,3,18,41,21,24.25,0,1,0,1,0,0,0,1
10,37,12,50,11,26,32,15,47,42,14,10,9,25.41666667,0,1,0,0,1,0,0,1
10,19,31,15,26,17,33,45,19,39,41,31,35,29.25,1,1,0,1,0,0,0,1
10,12,37,7,20,4,36,6,48,22,12,46,15,22.08333333,0,1,0,0,1,0,0,1
10,16,18,20,42,42,7,25,10,10,1,25,20,19.66666667,0,0,1,0,1,0,1,0
10,17,5,47,28,44,17,39,18,2,9,17,44,23.91666667,0,0,1,0,1,0,1,0
10,29,20,37,6,11,35,12,28,1,26,45,11,21.75,0,0,1,0,1,0,1,0
10,1,36,11,1,10,18,15,33,30,17,4,27,16.91666667,0,0,1,0,1,0,1,0
10,25,1,3,11,28,38,25,24,17,48,21,38,23.25,0,0,1,1,0,0,1,0
10,30,48,5,9,2,22,27,26,17,13,21,19,19.91666667,0,0,1,0,1,0,1,0
10,1,48,43,47,27,3,35,11,41,19,23,9,25.58333333,1,1,0,0,1,0,0,1
10,3,33,30,24,40,36,36,49,48,37,13,4,29.41666667,1,1,0,1,0,0,0,1
10,33,9,40,3,34,50,47,47,1,1,16,11,24.33333333,0,1,0,1,0,0,0,1
10,35,25,35,7,30,26,18,2,5,26,13,49,22.58333333,0,1,0,0,1,1,1,0
10,35,41,19,19,12,16,34,11,41,4,7,24,21.91666667,0,0,1,0,1,0,1,0
10,13,22,24,41,20,30,29,7,31,9,5,34,22.08333333,0,0,1,0,1,0,1,0
10,16,8,12,21,22,38,26,40,37,30,21,44,26.25,1,0,1,1,0,0,1,0
10,21,4,30,42,49,17,44,42,1,37,14,2,25.25,0,1,0,0,1,1,1,0
10,30,16,38,28,9,37,17,2,45,7,19,22,22.5,0,1,0,0,1,0,0,1
10,21,33,6,44,48,23,25,21,26,13,5,36,25.08333333,0,1,0,0,1,0,0,1
10,8,7,15,35,10,26,20,17,4,17,28,3,15.83333333,0,0,1,0,1,0,1,0
10,24,31,8,4,4,39,12,41,22,48,10,40,23.58333333,0,0,1,0,1,0,1,0
10,43,44,36,16,41,25,31,34,47,34,23,48,35.16666667,1,1,0,1,0,0,0,1
10,9,20,36,2,43,34,32,45,48,43,20,42,31.16666667,1,1,0,1,0,0,0,1
10,34,2,11,42,15,22,27,14,48,19,12,7,21.08333333,0,0,1,0,1,0,1,0
10,10,22,50,19,22,25,11,19,32,42,11,45,25.66666667,1,0,1,0,1,0,1,0
10,26,27,34,2,24,49,12,8,20,20,5,44,22.58333333,0,1,0,0,1,0,0,1
11,15,15,39,36,14,12,28,47,41,32,3,47,27.41666667,1,0,1,0,1,NaN,1,0
11,14,1,23,16,6,4,46,31,17,43,9,44,21.16666667,0,0,1,0,1,NaN,1,0
11,45,1,42,31,33,7,47,34,25,39,30,46,31.66666667,1,1,0,0,1,NaN,0,1
11,31,45,26,17,37,29,45,50,8,49,32,19,32.33333333,1,1,0,1,0,NaN,0,1
11,46,2,9,15,8,49,16,2,15,21,45,25,21.08333333,0,1,0,0,1,NaN,0,1
11,39,41,11,38,36,21,33,19,9,43,41,44,31.25,1,1,0,1,0,NaN,0,1
11,47,37,46,14,47,17,46,1,5,22,32,49,30.25,1,1,0,1,0,NaN,0,1
11,37,5,9,26,23,29,41,20,29,6,7,16,20.66666667,0,0,1,0,1,NaN,1,0
11,47,22,6,31,48,38,19,43,10,27,48,19,29.83333333,1,0,1,1,0,NaN,1,0
11,46,50,14,26,24,13,8,15,32,39,43,42,29.33333333,1,1,0,0,1,NaN,0,1
11,4,1,29,16,25,37,37,42,29,14,32,47,26.08333333,1,0,1,1,0,NaN,1,0
11,24,19,1,49,26,34,26,37,34,18,22,34,27,1,0,1,1,0,NaN,1,0
11,41,2,16,29,2,32,13,18,32,5,5,43,19.83333333,0,0,1,0,1,NaN,1,0
11,10,41,38,40,29,39,1,18,42,27,10,24,26.58333333,1,0,1,0,1,NaN,1,0
11,32,11,28,11,8,24,46,26,41,46,47,4,27,1,1,0,1,0,NaN,0,1
11,12,2,47,32,22,37,48,3,36,29,15,34,26.41666667,1,0,1,1,0,NaN,1,0
11,34,44,35,13,16,29,16,45,50,3,39,24,29,1,1,0,0,1,NaN,0,1
11,41,10,13,11,22,12,50,33,9,24,41,27,24.41666667,0,0,1,0,1,NaN,1,0
11,17,7,16,38,35,22,35,6,1,48,12,27,22,0,1,0,0,1,NaN,0,1
11,2,21,24,34,42,36,17,14,47,49,18,8,26,1,0,1,0,1,NaN,1,0
11,4,35,23,23,1,5,41,10,47,19,8,50,22.16666667,0,0,1,0,1,NaN,1,0
11,47,40,2,12,42,18,29,43,45,14,45,46,31.91666667,1,1,0,0,1,NaN,0,1
11,10,49,35,22,49,19,38,33,19,46,46,8,31.16666667,1,1,0,1,0,NaN,0,1
11,4,5,18,49,47,34,1,46,40,14,13,11,23.5,0,0,1,0,1,NaN,1,0
11,2,31,7,8,47,29,37,42,50,2,31,11,24.75,0,0,1,1,0,NaN,1,0
11,27,13,7,23,28,1,4,28,12,6,9,19,14.75,0,0,1,0,1,NaN,1,0
11,25,29,47,4,16,2,41,18,36,41,49,4,26,1,1,0,0,1,NaN,0,1
11,36,4,6,8,30,48,23,13,14,11,5,33,19.25,0,0,1,0,1,NaN,1,0
11,13,31,20,6,14,25,26,46,50,41,2,45,26.58333333,1,0,1,0,1,NaN,1,0
11,14,46,42,25,28,22,10,31,22,45,44,35,30.33333333,1,1,0,0,1,NaN,0,1
11,23,33,33,24,41,47,29,28,22,42,6,36,30.33333333,1,0,1,1,0,NaN,1,0
11,49,30,27,17,9,15,34,37,4,2,33,43,25,0,0,1,0,1,NaN,1,0
11,50,39,27,19,18,19,23,11,22,1,48,25,25.16666667,0,1,0,0,1,NaN,0,1
11,29,24,4,13,24,11,44,31,17,47,28,15,23.91666667,0,0,1,0,1,NaN,1,0
11,2,49,11,11,29,21,22,1,5,42,13,47,21.08333333,0,1,0,0,1,NaN,0,1
11,20,14,22,13,47,19,22,3,29,23,38,13,21.91666667,0,1,0,0,1,NaN,0,1
11,41,32,42,33,21,6,7,49,38,24,50,36,31.58333333,1,0,1,0,1,NaN,1,0
11,1,27,8,35,48,39,24,32,44,40,2,24,27,1,1,0,1,0,NaN,0,1
11,3,4,35,9,23,13,44,31,8,31,26,1,19,0,1,0,0,1,NaN,0,1
11,23,30,37,14,6,2,41,37,41,19,49,8,25.58333333,1,1,0,0,1,NaN,0,1
11,18,33,9,34,38,6,46,2,31,45,18,9,24.08333333,0,1,0,0,1,NaN,0,1
11,44,1,33,14,40,6,43,27,30,50,33,15,28,1,1,0,0,1,NaN,0,1
11,46,22,12,13,50,42,23,50,29,22,44,45,33.16666667,1,0,1,1,0,NaN,1,0
11,20,6,25,34,14,22,6,1,43,2,19,32,18.66666667,0,0,1,0,1,NaN,1,0
11,15,23,44,9,25,10,18,35,6,29,42,34,24.16666667,0,0,1,0,1,NaN,1,0
11,20,26,18,5,24,49,29,34,46,3,23,34,25.91666667,1,1,0,1,0,NaN,0,1
11,24,10,30,3,24,45,15,44,34,3,18,25,22.91666667,0,0,1,0,1,NaN,1,0
11,28,21,14,37,45,49,10,14,10,32,2,43,25.41666667,0,0,1,1,0,NaN,1,0
11,49,27,33,17,5,41,7,8,30,32,43,3,24.58333333,0,1,0,0,1,NaN,0,1
11,47,50,22,35,26,14,14,9,22,37,19,4,24.91666667,0,1,0,0,1,NaN,0,1
11,36,36,12,15,37,39,23,4,10,19,48,4,23.58333333,0,0,1,0,1,NaN,1,0
11,28,18,18,27,10,4,22,23,29,9,45,15,20.66666667,0,0,1,0,1,NaN,1,0
11,9,11,29,9,49,12,40,24,42,42,38,37,28.5,1,1,0,0,1,NaN,0,1
11,19,36,8,16,10,34,9,4,19,32,30,30,20.58333333,0,1,0,0,1,NaN,0,1
11,28,3,48,36,22,32,23,23,37,39,22,41,29.5,1,1,0,1,0,NaN,0,1
11,15,47,45,43,21,3,28,38,37,40,46,18,31.75,1,1,0,0,1,NaN,0,1
11,19,40,23,40,43,27,5,25,10,5,4,47,24,0,0,1,0,1,NaN,1,0
11,32,15,43,35,41,17,42,47,32,19,21,21,30.41666667,1,0,1,1,0,NaN,1,0
11,45,40,16,14,5,26,27,3,18,29,8,21,21,0,0,1,0,1,NaN,1,0
11,36,28,7,42,26,41,33,16,45,22,9,17,26.83333333,1,0,1,1,0,NaN,1,0
11,36,38,44,7,34,24,29,47,38,7,25,39,30.66666667,1,0,1,1,0,NaN,1,0
11,26,18,30,24,10,42,1,1,18,48,49,37,25.33333333,0,1,0,0,1,NaN,0,1
11,33,36,12,24,35,42,6,17,48,18,15,39,27.08333333,1,0,1,0,1,NaN,1,0
11,39,49,4,19,29,14,3,48,15,22,36,17,24.58333333,0,1,0,0,1,NaN,0,1
11,27,10,2,26,31,49,23,16,8,18,14,28,21,0,1,0,1,0,NaN,0,1
11,50,24,43,16,3,12,27,19,7,11,49,27,24,0,0,1,0,1,NaN,1,0
11,24,41,49,25,20,2,28,35,43,33,37,23,30,1,0,1,0,1,NaN,1,0
11,15,13,7,44,17,27,22,4,13,44,26,12,20.33333333,0,1,0,0,1,NaN,0,1
11,15,18,24,28,50,35,24,8,35,46,16,2,25.08333333,0,1,0,0,1,NaN,0,1
11,11,45,3,44,49,11,32,19,39,33,27,16,27.41666667,1,0,1,0,1,NaN,1,0
11,49,20,44,43,4,22,14,9,1,49,20,40,26.25,1,0,1,0,1,NaN,1,0
11,12,10,40,13,15,30,18,32,42,8,10,7,19.75,0,0,1,0,1,NaN,1,0
11,6,50,9,20,18,44,4,17,26,12,21,5,19.33333333,0,0,1,0,1,NaN,1,0
11,37,2,13,37,46,10,27,23,8,13,16,18,20.83333333,0,0,1,0,1,NaN,1,0
11,42,40,22,42,2,39,11,27,9,9,13,14,22.5,0,0,1,0,1,NaN,1,0
11,40,21,38,30,26,37,37,15,49,25,22,45,32.08333333,1,1,0,1,0,NaN,0,1
11,20,37,8,32,44,28,37,17,1,34,38,27,26.91666667,1,0,1,1,0,NaN,1,0
11,47,16,28,28,50,46,10,41,4,32,43,1,28.83333333,1,1,0,1,0,NaN,0,1
11,6,26,41,32,2,49,49,1,25,9,17,13,22.5,0,0,1,1,0,NaN,1,0
11,3,16,50,30,22,33,31,26,29,48,43,49,31.66666667,1,1,0,1,0,NaN,0,1
11,40,28,21,49,50,24,11,45,5,14,6,45,28.16666667,1,0,1,0,1,NaN,1,0
11,31,37,29,38,4,32,29,48,22,28,13,38,29.08333333,1,0,1,1,0,NaN,1,0
11,49,2,40,40,22,30,29,50,46,9,38,4,29.91666667,1,1,0,1,0,NaN,0,1
11,42,31,8,37,31,20,44,36,28,1,38,6,26.83333333,1,1,0,1,0,NaN,0,1
11,26,22,4,47,35,49,10,33,15,10,2,47,25,0,0,1,1,0,NaN,1,0
11,41,20,26,48,24,35,49,29,3,3,42,42,30.16666667,1,1,0,1,0,NaN,0,1
11,40,6,48,7,2,40,19,32,12,18,24,35,23.58333333,0,0,1,0,1,NaN,1,0
11,2,24,18,34,46,10,44,43,21,19,8,48,26.41666667,1,0,1,0,1,NaN,1,0
11,26,30,28,10,30,28,43,10,6,50,23,20,25.33333333,0,1,0,1,0,NaN,0,1
11,27,41,21,48,27,6,36,7,17,48,33,26,28.08333333,1,1,0,0,1,NaN,0,1
11,9,20,43,14,20,31,7,15,23,50,13,45,24.16666667,0,1,0,0,1,NaN,0,1
11,24,38,44,28,23,50,47,23,39,45,42,32,36.25,1,1,0,1,0,NaN,0,1
11,29,23,27,1,1,10,43,26,8,42,7,50,22.25,0,0,1,0,1,NaN,1,0
11,31,25,33,46,27,2,22,17,5,48,28,17,25.08333333,0,0,1,0,1,NaN,1,0
11,38,20,31,45,37,26,25,5,1,10,49,6,24.41666667,0,0,1,0,1,NaN,1,0
11,4,14,5,37,4,34,5,50,46,29,19,2,20.75,0,0,1,0,1,NaN,1,0
